start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,trans_costs_FTL,trans_costs_CES,trans_costs_LTL,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-28_20:55:32.705989,13.879834413528442,3927,200,20,10,38946.967327612605,38946.967327612605,0.0,23269.367192657162,12350.000000252614,421.81604046784,9978.968335397325,1.35575161253076e-11,18841.14000000043,4428.22719265672,0.0,54.0,46.0
2023-07-28_20:55:54.751457,10.75100302696228,3927,200,20,10,39342.74466542018,39342.744638750795,6.77872949061432e-10,24336.277819598337,11450.0,353.22783221724507,13866.804635999759,-5.189818229779412e-12,18844.010000000428,5492.267819597914,0.0,43.0,56.99999999999999
2023-07-28_20:56:13.821404,7.794039249420166,3927,200,20,10,40173.44665560073,40173.44665560073,0.0,24342.54450570541,11100.00000135063,467.57953712970834,9285.253205122892,1.4349884438545481e-12,18843.190000000428,5499.35450570498,0.0,38.5,61.5
2023-07-28_20:56:37.411850,12.27609920501709,3927,200,20,10,39658.952197411265,39658.952197411265,0.0,23374.11185814395,11800.0,425.975892402603,5531.053416148272,0.0,18841.14000000043,4532.971858143522,0.0,47.0,53.0
2023-07-28_20:56:55.356057,6.6320483684539795,3927,200,20,10,40663.44129848051,40663.44129848051,0.0,25447.51152473109,11749.999999067511,370.48718177427935,8971.465983961458,0.0,18848.110000000426,6599.401524730662,0.0,35.0,65.0
2023-07-28_20:57:35.116213,24.031351804733276,3927,200,20,15,51569.82472147413,51569.82472147413,0.0,33867.68048038793,12300.0,619.5617256908756,10951.061515742076,-4.422062257891894e-12,28276.060000000718,5591.620480387216,0.0,36.5,63.5
2023-07-28_20:58:09.716991,18.093140602111816,3927,200,20,15,49607.45023825048,49605.11391492421,4.7096218714144165e-05,32858.94172223615,12700.0,642.797234935425,14971.687763878886,-6.7024560046980525e-12,28272.78000000072,4586.161722235442,0.0,46.0,54.0
2023-07-28_20:58:47.007375,20.79573345184326,3927,200,20,15,52873.717745604925,52869.30616541471,8.343616409651894e-05,33869.48619812899,13450.000000243335,606.3373693781814,16119.012419813318,0.0,28276.470000000718,5593.016198128268,0.0,43.5,56.49999999999999
2023-07-28_20:59:31.183974,27.622363805770874,3927,200,20,15,51267.22389693242,51267.22389693242,0.0,33287.361054988694,13299.999994668799,670.2374342085823,15164.33993496265,-2.284794879108591e-11,28275.24000000072,5012.121054988001,0.0,44.0,56.00000000000001
2023-07-28_21:00:08.412252,20.56864285469055,3927,200,20,15,50789.397682569615,50789.397682569615,0.0,34535.41652359794,11850.0,842.8693267298007,9040.579351610704,-2.2538224004575934e-11,28274.42000000071,6260.99652359725,0.0,37.0,63.0
2023-07-28_21:01:07.428813,38.048569679260254,3927,200,20,20,62367.30940124937,62363.364172013535,6.3257967574817e-05,43448.51830494762,13099.999999999975,728.6590299127998,13766.032228873915,-1.182027866992384e-11,37704.83000000099,5743.688304946641,0.0,39.5,60.0
2023-07-28_21:01:56.785375,27.491328716278076,3927,200,20,20,61204.71870572556,61204.40885200503,5.062578949499512e-06,43628.83759458552,12600.000008381854,754.1683411649626,13266.19463897725,2.5912354785301223e-11,37701.960000000996,5926.877594584501,0.0,37.0,63.0
2023-07-28_21:02:42.533599,23.9937961101532,3927,200,20,20,61813.186759818826,61807.9624835212,8.451718106564073e-05,43360.73465957586,13050.0,832.5644431155583,13035.658382208032,-1.652821651621019e-11,37706.06000000099,5654.674659574888,0.0,38.0,62.0
2023-07-28_21:04:13.690820,69.2499828338623,3927,200,20,20,63071.859673314815,63067.212675977746,7.367782337700097e-05,43856.77393417962,13900.00002072414,833.3318725779768,16914.775661870885,-4.341405841704258e-12,37706.87999984141,6149.893934338215,0.0,41.0,56.49999999999999
2023-07-28_21:05:20.160893,44.483981132507324,3927,200,20,20,60989.59558239454,60989.24817493031,5.696175895439449e-06,43285.33046482598,12500.000000692,813.3407419168773,16952.59067794581,2.7940634316357696e-12,37704.01000000099,5581.320464824986,0.0,40.0,60.0
2023-07-28_21:05:41.847430,7.336356163024902,3927,200,34,10,40207.00832508323,40207.00832508323,0.0,25421.414488910297,11249.999992193558,488.2819602068412,8955.878314433627,0.0,18848.519999977187,6572.894488933111,0.0,30.5,68.5
2023-07-28_21:06:02.705035,8.058445453643799,3927,200,34,10,40835.19358611323,40835.19358611323,0.0,25155.51896150778,12000.0,464.00269155195707,7095.3599448952,0.0,18845.240000000427,6310.278961507352,0.0,36.0,64.0
2023-07-28_21:06:24.376213,8.850863456726074,3927,200,34,10,39663.42695875693,39663.42695875693,0.0,24920.752045385772,11200.0,434.4696879374351,11731.07203443189,0.0,18842.37000000043,6078.382045385343,0.0,38.5,61.5
2023-07-28_21:06:44.103806,6.9586708545684814,3927,200,34,10,39920.92828933568,39920.77605918668,3.813291812590854e-06,24758.121259916792,11350.0,359.425069042963,10574.718316316357,0.0,18849.340000000426,5908.781259916364,0.0,34.5,65.5
2023-07-28_21:07:02.924297,6.029595375061035,3927,200,34,10,40126.17487851065,40126.002796971756,4.288510913681354e-06,25007.409933863833,11650.000001586852,350.29121418807495,6892.743656037017,1.754030529623278e-11,18846.470000000427,6160.939933863388,0.0,34.0,66.0
2023-07-28_21:07:43.279749,22.47744131088257,3927,200,34,15,51254.55131892525,51254.55131892525,0.0,33945.268159732856,12700.00000000001,645.4192159410794,13089.28157060513,0.0,28274.010000000715,5671.258159732139,0.0,36.5,63.5
2023-07-28_21:08:13.428863,11.35285472869873,3927,200,34,15,51001.47801001426,50999.23160506218,4.40458794476016e-05,34725.45722495404,12650.0,734.1394176792194,12265.35131414955,-5.7465501736510486e-11,28278.520000000717,6446.9372249533835,0.0,32.0,68.0
2023-07-28_21:08:51.351631,19.20428729057312,3927,200,34,15,50984.54800836067,50984.53842748003,1.87917339872822e-07,33514.52994455737,12050.0,469.63133185648365,12782.992381744178,0.0,28276.470000000718,5238.059944556651,0.0,40.0,60.0
2023-07-28_21:09:37.847511,27.643399000167847,3927,200,34,15,50859.20883883216,50858.86508528112,6.758924467891564e-06,33735.322921337865,13049.999999345713,737.6858550755171,10780.856679915372,0.0,28274.01000000072,5461.312921337144,0.0,44.0,56.00000000000001
2023-07-28_21:10:09.004745,12.43769884109497,3927,200,34,15,51470.117420353,51470.117420353,0.0,34865.53502984616,11950.0,556.7578836139446,13061.51537507388,-3.5626034771034377e-12,28279.750000000717,6585.785029845452,0.0,31.5,68.5
2023-07-28_21:11:28.364486,55.42934203147888,3927,200,34,20,62727.60633429127,62727.42903207681,2.8265420094364615e-06,43123.16152938692,13550.0,779.378340687964,17165.156099288262,0.0,37705.24000000099,5417.921529385931,0.0,40.5,59.5
2023-07-28_21:12:15.300354,22.159589767456055,3927,200,34,20,61031.57105834317,61031.57105834313,0.0,43136.292648628274,12349.999999889576,837.9971371271334,17651.5284864267,3.717259237710189e-12,37705.240000000995,5431.052648627276,0.0,35.5,64.5
2023-07-28_21:13:03.775428,23.63387680053711,3927,200,34,20,62787.186073622834,62782.81411609257,6.963136594676822e-05,43756.86619956624,13049.999986903917,641.508356396308,12531.545525327707,0.0,37706.060000000994,6050.806199565245,0.0,37.5,62.5
2023-07-28_21:14:01.725038,33.219924211502075,3927,200,34,20,60481.29764710631,60480.85530455484,7.313708016810693e-06,42811.226400806874,12500.0,894.3176308525412,20833.884840538685,0.0,37704.42000000099,5106.80640080589,0.0,38.0,62.0
2023-07-28_21:15:05.006686,38.358760356903076,3927,200,34,20,63724.94017802492,63719.65300686919,8.29686327041366e-05,43576.869663600875,14199.999999234493,819.4773921261209,10590.899871313646,-6.315146676810867e-11,37705.23999975375,5871.629663847186,0.0,35.5,64.5
2023-07-28_21:15:31.632933,13.703004837036133,3927,225,10,10,42326.25945132221,42326.25945132221,0.0,27367.801548482406,12499.999980819819,364.55153328875076,9236.428649043188,0.0,21203.150000000493,6164.651548481916,0.0,44.44444444444444,55.111111111111114
2023-07-28_21:15:59.659866,16.52631187438965,3927,225,10,10,45203.3703037688,45200.82215797432,5.637070371878551e-05,27824.811808001778,13450.00003124504,561.2070662699268,12454.957374434154,0.0,21197.410000000502,6627.401808001277,0.0,43.111111111111114,56.888888888888886
2023-07-28_21:16:18.879740,7.6655073165893555,3927,225,10,10,45916.83241052108,45913.58655274769,7.068993227506117e-05,29409.026427381872,12850.000071312601,465.8865876251613,7757.483660118029,2.3384965580987814e-12,21205.2000000005,8203.826427381371,0.0,32.0,68.0
2023-07-28_21:16:37.354059,6.920072793960571,3927,225,10,10,45102.41423791069,45100.026664635225,5.2936706733114586e-05,28210.505761974935,12599.999986891937,430.9191756658462,11702.519704628723,0.0,21206.8400000005,7003.665761974436,0.0,32.0,68.0
2023-07-28_21:16:58.682894,9.860153198242188,3927,225,10,10,45163.11229822311,45162.878981345944,5.166093860515769e-06,28182.591781623672,13250.0,423.9402176708455,16540.69117262642,-8.292586478480043e-12,21202.7400000005,6979.85178162318,0.0,38.22222222222222,61.77777777777778
2023-07-28_21:17:35.109088,20.602582693099976,3927,225,10,15,57615.80918403865,57613.04410984014,4.7991588379380565e-05,40259.31198664479,14550.0,810.3056364690567,13255.080316253374,0.0,31813.540000000827,8445.771986643962,0.0,31.555555555555554,68.44444444444444
2023-07-28_21:18:14.006961,22.260385274887085,3927,225,10,15,56050.94157095538,56050.94157095538,0.0,38480.001835703246,12800.0,718.6570567179358,12472.666783021046,-4.047151153321124e-12,31811.080000000828,6668.921835702422,0.0,35.11111111111111,64.88888888888889
2023-07-28_21:18:55.340527,24.49428081512451,3927,225,10,15,55974.69733414629,55974.34940818673,6.215772056401913e-06,38179.732380666836,13449.999999915557,863.1990392780364,8258.863890368648,0.0,31807.80000000083,6371.932380666009,0.0,41.77777777777778,58.22222222222222
2023-07-28_21:19:44.271128,32.16149616241455,3927,225,10,15,56865.09201133054,56864.680862289504,7.230253684528403e-06,37045.54982538255,14049.99999999998,764.1543480582698,17394.329343888072,0.0,31805.74999962147,5239.7998257610825,0.0,46.666666666666664,52.888888888888886
2023-07-28_21:20:35.775072,34.70113182067871,3927,225,10,15,57780.465355593464,57780.465070905346,4.927065163287926e-09,38036.61203121985,15100.000001508335,576.2224921991037,18528.987879161294,0.0,31804.52000000083,6232.092031219018,0.0,40.88888888888889,59.111111111111114
2023-07-28_21:22:07.566637,70.59861421585083,3927,225,10,20,69033.75147860186,69031.56794133829,3.162999571659591e-05,48933.68241563207,15200.000000643842,870.9532409349772,11050.259129235976,3.785211064575841e-12,42415.73000000112,6517.952415630955,0.0,42.66666666666667,57.333333333333336
2023-07-28_21:23:16.644128,46.89894127845764,3927,225,10,20,72862.32077687552,72862.32077687536,2.196897735418242e-15,50393.32849361817,15499.999999558917,738.483791056254,18541.38084021049,-3.875707917807511e-12,42423.93000000113,7969.398493617048,0.0,30.22222222222222,69.77777777777779
2023-07-28_21:24:35.606591,56.96268081665039,3927,225,10,20,70660.61474007764,70660.4564321993,2.2403976943383923e-06,48933.34600585566,15750.0,948.0424004413478,23784.36037197938,6.1959229897817925e-12,42419.83000000113,6513.516005854526,0.0,38.666666666666664,61.33333333333333
2023-07-28_21:26:09.548873,71.81290602684021,3927,225,10,20,69969.33703308899,69969.05444492665,4.03874288832235e-06,48745.93699807226,15000.000002498555,1013.8090450005342,14688.967990136243,0.0,42416.5500000011,6329.386998071162,0.0,44.888888888888886,55.111111111111114
2023-07-28_21:27:12.019307,40.24124312400818,3927,225,10,20,70392.9540664599,70392.72418028215,3.265755512058648e-06,49250.68126000997,14249.999998385396,872.4816234921593,15033.130304317601,-4.3383908778763014e-11,42419.830000001115,6830.8512600089025,0.0,38.22222222222222,61.77777777777778
2023-07-28_21:27:39.478482,12.984491348266602,3927,225,20,10,44380.55752201165,44380.292999010584,5.960335242214485e-06,26428.561464569317,13300.000001180695,481.0466526060111,7731.774786369397,-2.2850457618780206e-12,21197.8200000005,5230.741464568819,0.0,44.888888888888886,55.111111111111114
2023-07-28_21:27:59.168282,7.085489988327026,3927,225,20,10,44339.53853151157,44339.464461445605,1.670519550256134e-06,28252.747223137285,13099.999994457388,422.5590256560685,8350.047204797229,0.0,21199.8700000005,7052.877223136784,0.0,34.22222222222222,65.77777777777779
2023-07-28_21:28:23.179582,11.433724641799927,3927,225,20,10,45016.5086081743,45016.5086081743,0.0,26829.805005934624,13400.000000000011,435.4071393670474,9251.688583967687,0.0,21200.6900000005,5629.115005934124,0.0,38.22222222222222,61.77777777777778
2023-07-28_21:28:46.930319,11.042804956436157,3927,225,20,10,43641.126076813875,43640.779290972976,7.946308266384617e-06,27142.61788330636,12800.0,447.12451737544416,9492.45355000394,1.7813041608753628e-12,21199.4600000005,5943.157883305857,0.0,46.666666666666664,53.333333333333336
2023-07-28_21:29:07.675653,8.1053307056427,3927,225,20,10,44372.72994452079,44371.15256672722,3.554836034520522e-05,27571.63766708561,12900.0,346.9202189910994,9707.703455930105,-2.6303071568950406e-12,21198.2300000005,6373.407667085113,0.0,41.77777777777778,58.22222222222222
2023-07-28_21:29:59.656458,34.53820490837097,3927,225,20,15,55665.327697022156,55665.327697022156,0.0,38055.049551970296,12750.0,756.0204436059917,25019.949727526528,-2.6514086439805237e-11,31806.98000000083,6248.069551969495,0.0,41.333333333333336,58.666666666666664
2023-07-28_21:30:56.229541,38.03901124000549,3927,225,20,15,55433.99532712925,55430.268688468495,6.722659333428608e-05,38350.79797335037,13300.000014123683,613.738220564889,8095.287487535584,0.0,31804.52000000083,6546.277973349535,0.0,46.22222222222222,53.77777777777778
2023-07-28_21:31:36.540321,21.76539134979248,3927,225,20,15,57731.37490655794,57731.04717812153,5.676782112654626e-06,37722.06707324617,14500.0,632.3778409872072,13914.548355388726,2.125333778760502e-11,31810.260000000828,5911.807073245327,0.0,39.55555555555556,60.44444444444444
2023-07-28_21:32:23.639189,28.61359930038452,3927,225,20,15,57356.42618802989,57353.13891006123,5.731315891059902e-05,39170.960619385434,13899.999993934069,590.4811114478911,24148.083446622408,1.0905156519563442e-11,31809.439999727485,7361.520619657938,0.0,31.555555555555554,67.11111111111111
2023-07-28_21:32:55.721829,13.68369746208191,3927,225,20,15,58185.353105698145,58185.353105698145,0.0,38744.188092806,13700.0,725.0554261881164,13266.778114792165,0.0,31810.670000000828,6933.518092805169,0.0,34.66666666666667,65.33333333333333
2023-07-28_21:34:05.925444,46.61235070228577,3927,225,20,20,69138.24020847709,69138.24020847639,1.0102830631144215e-14,49253.88023300298,13649.999999999995,747.9526747383816,18795.373968153468,3.9549775488142106e-11,42417.77999983713,6836.100233165813,0.0,35.11111111111111,64.0
2023-07-28_21:35:36.929584,66.58374500274658,3927,225,20,20,68233.66299554339,68233.40250027055,3.817694396099092e-06,48264.248879685714,13600.0,796.3610555987963,16557.49283767808,0.0,42419.83000000113,5844.418879684587,0.0,46.666666666666664,53.333333333333336
2023-07-28_21:36:56.417353,55.07684803009033,3927,225,20,20,67838.35748035095,67836.46780480922,2.785556154251772e-05,48563.95826931769,14150.000002503484,841.5142516042645,25477.301096470503,0.0,42414.91000000112,6149.048269316578,0.0,44.888888888888886,55.111111111111114
2023-07-28_21:37:56.336912,35.526310205459595,3927,225,20,20,69997.29447053827,69996.88536767893,5.8445524564027e-06,49782.25939731529,15150.000018597786,797.7007910216269,21283.656501086596,0.0,42419.01000000112,7363.249397314165,0.0,35.55555555555556,64.44444444444444
2023-07-28_21:39:51.925073,91.23130393028259,3927,225,20,20,67672.53134584535,67667.02109636215,8.142520123910895e-05,47525.403275243225,14400.0,946.0865834288403,21241.519161065266,-7.169389428158707e-12,42417.37000000113,5108.033275242103,0.0,48.0,52.0
2023-07-28_21:40:15.423451,7.436858654022217,3927,225,34,10,44711.86659612261,44708.8945462984,6.647116415549669e-05,27801.22185546359,12699.999999960992,514.7672168234998,7170.260796772422,0.0,21202.7400000005,6598.481855463089,0.0,36.44444444444444,63.55555555555556
2023-07-28_21:40:40.449395,10.68843388557434,3927,225,34,10,43808.48921161326,43808.48921161326,0.0,26583.928033366185,12950.000001346714,411.31847072139874,12014.478975878284,0.0,21199.4600000005,5384.468033365684,0.0,44.44444444444444,55.55555555555556
2023-07-28_21:41:07.362551,12.52335786819458,3927,225,34,10,44690.45994399849,44690.45994399849,0.0,27183.96924099276,13550.0,374.9366796402728,7468.910201993525,0.0,21202.3300000005,5981.639240992261,0.0,40.88888888888889,59.111111111111114
2023-07-28_21:41:27.362261,5.663751840591431,3927,225,34,10,46860.48504393695,46860.485043936606,7.297619893306394e-15,29380.6070903441,13200.0,388.1688392948751,11929.168302496422,0.0,21208.890000000498,8171.717090343603,0.0,20.88888888888889,79.11111111111111
2023-07-28_21:41:55.963350,14.309371709823608,3927,225,34,10,43040.928631255214,43039.42609219201,3.4909541011067265e-05,27215.111711771424,13050.0,360.00792642884215,12950.002771346792,-1.725417974264584e-11,21202.3300000005,6012.78171177094,0.0,41.77777777777778,58.22222222222222
2023-07-28_21:42:45.698517,29.547548532485962,3927,225,34,15,58071.7981120849,58071.797682612916,7.3955344550935675e-09,38472.686904768576,14599.999995722595,562.7779646480924,16994.3128383729,3.638431501540664e-11,31812.310000000827,6660.376904767714,0.0,38.22222222222222,61.77777777777778
